Cultura,UF,Município,Inicio,Termino
Soja,BA,Eunápolis,01-Oct,10-Nov
Soja,BA,Feira da Mata,21-Oct,30-Nov
Soja,BA,Firmino Alves,01-Oct,20-Nov
Soja,BA,Floresta Azul,01-Oct,31-Dec
Soja,BA,Formosa do Rio Preto,21-Oct,31-Dec
Soja,BA,Gongogi,01-Oct,20-Oct
Soja,BA,Guajeru,01-Nov,20-Nov
Soja,BA,Guanambi,01-Nov,20-Nov
Soja,BA,Guaratinga,01-Oct,20-Nov
Soja,BA,Ibiassucê,01-Nov,20-Nov
Soja,BA,Ibicaraí,01-Oct,31-Dec
Soja,BA,Ibicuí,01-Oct,20-Nov
Soja,BA,Ibirapitanga,01-Oct,10-Oct
Soja,BA,Ibirapuã,01-Oct,20-Nov
Soja,BA,Ibotirama,01-Nov,20-Nov
Soja,BA,Igaporã,01-Nov,20-Nov
Soja,BA,Iguaí,01-Oct,20-Nov
Soja,BA,Ilhéus,01-Oct,31-Dec
Soja,BA,Ipiaú,01-Oct,10-Oct
Soja,BA,Itabela,01-Oct,10-Nov
Soja,BA,Itabuna,01-Oct,31-Dec
Soja,BA,Itacaré,01-Oct,31-Dec
Soja,BA,Itagi,01-Oct,20-Oct
Soja,BA,Itagibá,01-Oct,20-Oct
Soja,BA,Itagimirim,01-Oct,20-Nov
Soja,BA,Itaju do Colônia,01-Oct,31-Dec
Soja,BA,Itajuípe,01-Oct,31-Dec
Soja,BA,Itamaraju,01-Oct,20-Nov
Soja,BA,Itambé,01-Oct,30-Nov
Soja,BA,Itanhém,01-Oct,30-Nov
Soja,BA,Itapé,01-Oct,31-Dec
Soja,BA,Itapebi,01-Oct,20-Nov
Soja,BA,Itapetinga,01-Oct,31-Dec
Soja,BA,Itapitanga,01-Oct,31-Dec
Soja,BA,Itarantim,01-Oct,31-Dec
Soja,BA,Itororó,01-Oct,30-Nov
Soja,BA,Iuiu,01-Nov,20-Nov
Soja,BA,Jaborandi,21-Oct,31-Dec
Soja,BA,Jacaraci,01-Nov,20-Nov
Soja,BA,Jucuruçu,01-Oct,20-Nov
Soja,BA,Jussari,01-Oct,31-Dec
Soja,BA,Lagoa Real,01-Nov,10-Nov
Soja,BA,Lajedão,01-Oct,20-Nov
Soja,BA,Licínio de Almeida,01-Nov,20-Nov
Soja,BA,Livramento de Nossa Senhora,01-Nov,10-Nov
Soja,BA,Luís Eduardo Magalhães,21-Oct,31-Dec
Soja,BA,Macarani,01-Oct,31-Dec
Soja,BA,Macaúbas,01-Nov,20-Nov
Soja,BA,Maetinga,21-Oct,20-Nov
Soja,BA,Maiquinique,01-Oct,31-Dec
Soja,BA,Malhada,01-Nov,30-Nov
Soja,BA,Malhada de Pedras,01-Nov,10-Nov
Soja,BA,Mansidão,01-Nov,31-Dec
Soja,BA,Maraú,01-Oct,31-Dec
Soja,BA,Mascote,01-Oct,10-Nov
Soja,BA,Matina,01-Nov,20-Nov
Soja,BA,Medeiros Neto,01-Oct,20-Nov
Soja,BA,Morpará,01-Nov,20-Nov
Soja,BA,Mortugaba,01-Nov,20-Nov
Soja,BA,Mucuri,01-Oct,20-Nov
Soja,BA,Muquém do São Francisco,01-Nov,30-Nov
Soja,BA,Nova Canaã,01-Oct,30-Nov
Soja,BA,Nova Viçosa,01-Oct,20-Nov
Soja,BA,Oliveira dos Brejinhos,01-Nov,20-Nov
Soja,BA,Palmas de Monte Alto,01-Nov,20-Nov
Soja,BA,Paramirim,01-Nov,10-Nov
Soja,BA,Paratinga,01-Nov,20-Nov
Soja,BA,Pau Brasil,01-Oct,20-Nov
Soja,BA,Pilão Arcado,01-Nov,31-Dec
Soja,BA,Pindaí,01-Nov,20-Nov
Soja,BA,Piripá,21-Oct,20-Nov
Soja,BA,Planalto,01-Oct,20-Nov
Soja,BA,Poções,01-Oct,31-Oct
Soja,BA,Porto Seguro,01-Oct,10-Nov
Soja,BA,Potiraguá,01-Oct,20-Nov
Soja,BA,Prado,01-Oct,10-Nov
Soja,BA,Presidente Jânio Quadros,01-Nov,20-Nov
Soja,BA,Riachão das Neves,21-Oct,31-Dec
Soja,BA,Riacho de Santana,01-Nov,20-Nov
Soja,BA,Ribeirão do Largo,01-Oct,31-Dec
Soja,BA,Rio do Antônio,01-Nov,10-Nov
Soja,BA,Santa Cruz Cabrália,01-Oct,31-Oct
Soja,BA,Santa Cruz da Vitória,01-Oct,31-Dec
Soja,BA,Santa Luzia,01-Oct,31-Oct
Soja,BA,Santa Maria da Vitória,21-Oct,31-Dec
Soja,BA,Santa Rita de Cássia,01-Nov,31-Dec
Soja,BA,Santana,01-Nov,31-Dec
Soja,BA,São Desidério,21-Oct,31-Dec
Soja,BA,São Félix do Coribe,01-Nov,31-Dec
Soja,BA,São José da Vitória,01-Oct,31-Dec
Soja,BA,Sebastião Laranjeiras,01-Nov,20-Nov
Soja,BA,Serra do Ramalho,01-Nov,30-Nov
Soja,BA,Serra Dourada,01-Nov,31-Dec
Soja,BA,Sítio do Mato,01-Nov,30-Nov
Soja,BA,Tabocas do Brejo Velho,01-Nov,31-Dec
Soja,BA,Tanque Novo,01-Nov,20-Nov
Soja,BA,Teixeira de Freitas,01-Oct,20-Nov
Soja,BA,Tremedal,21-Oct,20-Nov
Soja,BA,Ubaitaba,01-Oct,31-Dec
Soja,BA,Ubatã,01-Oct,10-Oct
Soja,BA,Una,01-Oct,31-Dec
Soja,BA,Urandi,01-Nov,20-Nov
Soja,BA,Uruçuca,01-Oct,31-Dec
Soja,BA,Vereda,01-Oct,20-Nov
Soja,BA,Vitória da Conquista,21-Oct,30-Nov
Soja,BA,Wanderley,01-Nov,31-Dec
Soja,DF,Brasília,01-Oct,31-Dec
Soja,GO,Abadia de Goiás,21-Sep,31-Dec
Soja,GO,Abadiânia,21-Sep,31-Dec
Soja,GO,Acreúna,01-Oct,31-Dec
Soja,GO,Adelândia,01-Oct,31-Dec
Soja,GO,Água Fria de Goiás,01-Oct,31-Dec
Soja,GO,Água Limpa,21-Sep,31-Dec
Soja,GO,Águas Lindas de Goiás,01-Oct,31-Dec
Soja,GO,Alexânia,21-Sep,31-Dec
Soja,GO,Aloândia,21-Sep,31-Dec
Soja,GO,Alto Horizonte,01-Oct,31-Dec
Soja,GO,Alto Paraíso de Goiás,11-Oct,31-Dec
Soja,GO,Alvorada do Norte,11-Oct,31-Dec
Soja,GO,Amaralina,01-Oct,31-Dec
Soja,GO,Americano do Brasil,01-Oct,31-Dec
Soja,GO,Amorinópolis,01-Oct,31-Dec
Soja,GO,Anápolis,21-Sep,31-Dec
Soja,GO,Anhangüera,21-Sep,31-Dec
Soja,GO,Anicuns,01-Oct,31-Dec
Soja,GO,Aparecida de Goiânia,21-Sep,31-Dec
Soja,GO,Aparecida do Rio Doce,21-Sep,31-Dec
Soja,GO,Aporé,21-Sep,31-Dec
Soja,GO,Araçu,21-Sep,31-Dec
Soja,GO,Aragarças,01-Oct,31-Dec
Soja,GO,Aragoiania,21-Sep,31-Dec
Soja,GO,Araguapaz,01-Oct,31-Dec
Soja,GO,Arenópolis,01-Oct,31-Dec
Soja,GO,Aruanã,11-Oct,31-Dec
Soja,GO,Aurilândia,01-Oct,31-Dec
Soja,GO,Avelinópolis,21-Sep,31-Dec
Soja,GO,Baliza,01-Oct,31-Dec
Soja,GO,Barro Alto,01-Oct,31-Dec
Soja,GO,Bela Vista de Goiás,21-Sep,31-Dec
Soja,GO,Bom Jardim de Goiás,01-Oct,31-Dec
Soja,GO,Bom Jesus de Goiás,21-Sep,31-Dec
Soja,GO,Bonfinópolis,21-Sep,31-Dec
Soja,GO,Bonópolis,11-Oct,31-Dec
Soja,GO,Brazabrantes,21-Sep,31-Dec
Soja,GO,Britânia,11-Oct,31-Dec
Soja,GO,Buriti Alegre,21-Sep,31-Dec
Soja,GO,Buriti de Goiás,01-Oct,31-Dec
Soja,GO,Buritinópolis,21-Oct,31-Dec
Soja,GO,Cabeceiras,11-Oct,31-Dec
Soja,GO,Cachoeira Alta,21-Sep,31-Dec
Soja,GO,Cachoeira de Goiás,01-Oct,31-Dec
Soja,GO,Cachoeira Dourada,21-Sep,31-Dec
Soja,GO,Caçu,21-Sep,31-Dec
Soja,GO,Caiapônia,01-Oct,31-Dec
Soja,GO,Caldas Novas,21-Sep,31-Dec
Soja,GO,Caldazinha,21-Sep,31-Dec
Soja,GO,Campestre de Goiás,21-Sep,31-Dec
Soja,GO,Campinaçu,11-Oct,31-Dec
Soja,GO,Campinorte,11-Oct,31-Dec
Soja,GO,Campo Alegre de Goiás,21-Sep,31-Dec
Soja,GO,Campo Limpo de Goiás,21-Sep,31-Dec
Soja,GO,Campos Belos,11-Oct,31-Dec
Soja,GO,Campos Verdes,01-Oct,31-Dec
Soja,GO,Carmo do Rio Verde,01-Oct,31-Dec
Soja,GO,Castelândia,21-Sep,31-Dec
Soja,GO,Catalão,21-Sep,31-Dec
Soja,GO,Caturaí,21-Sep,31-Dec
Soja,GO,Cavalcante,11-Oct,31-Dec
Soja,GO,Ceres,01-Oct,31-Dec
Soja,GO,Cezarina,21-Sep,31-Dec
Soja,GO,Chapadão do Céu,21-Sep,31-Dec
Soja,GO,Cidade Ocidental,01-Oct,31-Dec
Soja,GO,Cocalzinho de Goiás,01-Oct,31-Dec
Soja,GO,Colinas do Sul,11-Oct,31-Dec
Soja,GO,Córrego do Ouro,01-Oct,31-Dec
Soja,GO,Corumbá de Goiás,21-Sep,31-Dec
Soja,GO,Corumbaíba,21-Sep,31-Dec
Soja,GO,Cristalina,01-Oct,31-Dec
Soja,GO,Cristianópolis,21-Sep,31-Dec
Soja,GO,Crixás,01-Oct,31-Dec
Soja,GO,Cromínia,21-Sep,31-Dec
Soja,GO,Cumari,21-Sep,31-Dec
Soja,GO,Damianópolis,21-Oct,31-Dec
Soja,GO,Damolândia,21-Sep,31-Dec
Soja,GO,Davinópolis,21-Sep,31-Dec
Soja,GO,Diorama,01-Oct,31-Dec
Soja,GO,Divinópolis de Goiás,21-Oct,31-Dec
Soja,GO,Doverlândia,21-Sep,31-Dec
Soja,GO,Edealina,21-Sep,31-Dec
Soja,GO,Edéia,01-Oct,31-Dec
Soja,GO,Estrela do Norte,11-Oct,31-Dec
Soja,GO,Faina,01-Oct,31-Dec
Soja,GO,Fazenda Nova,01-Oct,31-Dec
Soja,GO,Firminópolis,01-Oct,31-Dec
Soja,GO,Flores de Goiás,11-Oct,31-Dec
Soja,GO,Formosa,01-Oct,31-Dec
Soja,GO,Formoso,11-Oct,31-Dec
Soja,GO,Gameleira de Goiás,21-Sep,31-Dec
Soja,GO,Goianápolis,21-Sep,31-Dec
Soja,GO,Goiandira,21-Sep,31-Dec
Soja,GO,Goianésia,01-Oct,31-Dec
Soja,GO,Goiânia,21-Sep,31-Dec
Soja,GO,Goianira,21-Sep,31-Dec
Soja,GO,Goiás,01-Oct,31-Dec
Soja,GO,Goiatuba,21-Sep,31-Dec
Soja,GO,Gouvelândia,21-Sep,31-Dec
Soja,GO,Guapó,21-Sep,31-Dec
Soja,GO,Guaraíta,01-Oct,31-Dec
Soja,GO,Guarani de Goiás,21-Oct,31-Dec
Soja,GO,Guarinos,01-Oct,31-Dec
Soja,GO,Heitoraí,01-Oct,31-Dec
Soja,GO,Hidrolândia,21-Sep,31-Dec
Soja,GO,Hidrolina,01-Oct,31-Dec
Soja,GO,Iaciara,11-Oct,31-Dec
Soja,GO,Inaciolândia,21-Sep,31-Dec
Soja,GO,Indiara,01-Oct,31-Dec
Soja,GO,Inhumas,21-Sep,31-Dec
Soja,GO,Ipameri,21-Sep,31-Dec
Soja,GO,Ipiranga de Goiás,01-Oct,31-Dec
Soja,GO,Iporá,01-Oct,31-Dec
Soja,GO,Israelândia,01-Oct,31-Dec
Soja,GO,Itaberaí,21-Sep,31-Dec
Soja,GO,Itaguari,21-Sep,31-Dec
Soja,GO,Itaguaru,01-Oct,31-Dec
Soja,GO,Itajá,21-Sep,31-Dec
Soja,GO,Itapaci,01-Oct,31-Dec
Soja,GO,Itapirapuã,01-Oct,31-Dec
Soja,GO,Itapuranga,01-Oct,31-Dec
Soja,GO,Itarumã,21-Sep,31-Dec
Soja,GO,Itauçu,21-Sep,31-Dec
Soja,GO,Itumbiara,21-Sep,31-Dec
Soja,GO,Ivolândia,01-Oct,31-Dec
Soja,GO,Jandaia,01-Oct,31-Dec
Soja,GO,Jaraguá,21-Sep,31-Dec
Soja,GO,Jataí,21-Sep,31-Dec
Soja,GO,Jaupaci,01-Oct,31-Dec
Soja,GO,Jesúpolis,21-Sep,31-Dec
Soja,GO,Joviânia,21-Sep,31-Dec
Soja,GO,Jussara,01-Oct,31-Dec
Soja,GO,Lagoa Santa,21-Sep,31-Dec
Soja,GO,Leopoldo de Bulhões,21-Sep,31-Dec
Soja,GO,Luziânia,21-Sep,31-Dec
Soja,GO,Mairipotaba,21-Sep,31-Dec
Soja,GO,Mambaí,21-Oct,31-Dec
Soja,GO,Mara Rosa,01-Oct,31-Dec
Soja,GO,Marzagão,21-Sep,31-Dec
Soja,GO,Matrinchã,01-Oct,31-Dec
Soja,GO,Maurilândia,01-Oct,31-Dec
Soja,GO,Mimoso de Goiás,01-Oct,31-Dec
Soja,GO,Minaçu,11-Oct,31-Dec
Soja,GO,Mineiros,21-Sep,31-Dec
Soja,GO,Moiporá,01-Oct,31-Dec
Soja,GO,Monte Alegre de Goiás,11-Oct,31-Dec
Soja,GO,Montes Claros de Goiás,01-Oct,31-Dec
Soja,GO,Montividiu,01-Oct,31-Dec
Soja,GO,Montividiu do Norte,11-Oct,31-Dec
Soja,GO,Morrinhos,21-Sep,31-Dec
Soja,GO,Morro Agudo de Goiás,01-Oct,31-Dec
Soja,GO,Mossâmedes,01-Oct,31-Dec
Soja,GO,Mozarlândia,01-Oct,31-Dec
Soja,GO,Mundo Novo,11-Oct,31-Dec
Soja,GO,Mutunópolis,11-Oct,31-Dec
Soja,GO,Nazário,21-Sep,31-Dec
Soja,GO,Nerópolis,21-Sep,31-Dec
Soja,GO,Niquelândia,11-Oct,31-Dec
Soja,GO,Nova América,01-Oct,31-Dec
Soja,GO,Nova Aurora,21-Sep,31-Dec
Soja,GO,Nova Crixás,11-Oct,31-Dec
Soja,GO,Nova Glória,01-Oct,31-Dec
Soja,GO,Nova Iguaçu de Goiás,01-Oct,31-Dec
Soja,GO,Nova Roma,11-Oct,31-Dec
Soja,GO,Nova Veneza,21-Sep,31-Dec
Soja,GO,Novo Brasil,01-Oct,31-Dec
Soja,GO,Novo Gama,21-Sep,31-Dec
Soja,GO,Novo Planalto,11-Oct,31-Dec
Soja,GO,Orizona,21-Sep,31-Dec
Soja,GO,Ouro Verde de Goiás,21-Sep,31-Dec
Soja,GO,Ouvidor,21-Sep,31-Dec
Soja,GO,Padre Bernardo,01-Oct,31-Dec
Soja,GO,Palestina de Goiás,01-Oct,31-Dec
Soja,GO,Palmeiras de Goiás,01-Oct,31-Dec
Soja,GO,Palmelo,21-Sep,31-Dec
Soja,GO,Palminópolis,01-Oct,31-Dec
Soja,GO,Panamá,21-Sep,31-Dec
Soja,GO,Paranaiguara,21-Sep,31-Dec
Soja,GO,Paraúna,01-Oct,31-Dec
Soja,GO,Perolândia,21-Sep,31-Dec
Soja,GO,Petrolina de Goiás,21-Sep,31-Dec
Soja,GO,Pilar de Goiás,01-Oct,31-Dec
Soja,GO,Piracanjuba,21-Sep,31-Dec
Soja,GO,Piranhas,01-Oct,31-Dec
Soja,GO,Pirenópolis,21-Sep,31-Dec
Soja,GO,Pires do Rio,21-Sep,31-Dec
Soja,GO,Planaltina,01-Oct,31-Dec
Soja,GO,Pontalina,21-Sep,31-Dec
Soja,GO,Porangatu,11-Oct,31-Dec
Soja,GO,Porteirão,01-Oct,31-Dec
Soja,GO,Portelândia,21-Sep,31-Dec
Soja,GO,Posse,21-Oct,31-Dec
Soja,GO,Professor Jamil,21-Sep,31-Dec
Soja,GO,Quirinópolis,21-Sep,31-Dec
Soja,GO,Rialma,01-Oct,31-Dec
Soja,GO,Rianápolis,01-Oct,31-Dec
Soja,GO,Rio Quente,21-Sep,31-Dec
Soja,GO,Rio Verde,21-Sep,31-Dec
Soja,GO,Rubiataba,01-Oct,31-Dec
Soja,GO,Sanclerlândia,01-Oct,31-Dec
Soja,GO,Santa Bárbara de Goiás,21-Sep,31-Dec
Soja,GO,Santa Cruz de Goiás,21-Sep,31-Dec
Soja,GO,Santa Fé de Goiás,01-Oct,31-Dec
Soja,GO,Santa Helena de Goiás,01-Oct,31-Dec
Soja,GO,Santa Isabel,01-Oct,31-Dec
Soja,GO,Santa Rita do Araguaia,21-Sep,31-Dec
Soja,GO,Santa Rita do Novo Destino,01-Oct,31-Dec
Soja,GO,Santa Rosa de Goiás,21-Sep,31-Dec
Soja,GO,Santa Tereza de Goiás,11-Oct,31-Dec
Soja,GO,Santa Terezinha de Goiás,01-Oct,31-Dec
Soja,GO,Santo Antônio da Barra,01-Oct,31-Dec
Soja,GO,Santo Antônio de Goiás,21-Sep,31-Dec
Soja,GO,Santo Antônio do Descoberto,21-Sep,31-Dec
Soja,GO,São Domingos,21-Oct,31-Dec
Soja,GO,São Francisco de Goiás,21-Sep,31-Dec
Soja,GO,São João D'Aliança,11-Oct,31-Dec
Soja,GO,São João da Paraúna,01-Oct,31-Dec
Soja,GO,São Luís de Montes Belos,01-Oct,31-Dec
Soja,GO,São Luiz do Norte,01-Oct,31-Dec
Soja,GO,São Miguel do Araguaia,11-Oct,31-Dec
Soja,GO,São Miguel do Passa Quatro,21-Sep,31-Dec
Soja,GO,São Patrício,01-Oct,31-Dec
Soja,GO,São Simão,21-Sep,31-Dec
Soja,GO,Senador Canedo,21-Sep,31-Dec
Soja,GO,Serranópolis,21-Sep,31-Dec
Soja,GO,Silvânia,21-Sep,31-Dec
Soja,GO,Simolândia,11-Oct,31-Dec
Soja,GO,Sítio D'Abadia,21-Oct,31-Dec
Soja,GO,Taquaral de Goiás,21-Sep,31-Dec
Soja,GO,Teresina de Goiás,11-Oct,31-Dec
Soja,GO,Terezópolis de Goiás,21-Sep,31-Dec
Soja,GO,Três Ranchos,21-Sep,31-Dec
Soja,GO,Trindade,21-Sep,31-Dec
Soja,GO,Trombas,11-Oct,31-Dec
Soja,GO,Turvânia,01-Oct,31-Dec
Soja,GO,Turvelândia,01-Oct,31-Dec
Soja,GO,Uirapuru,01-Oct,31-Dec
Soja,GO,Uruaçu,01-Oct,31-Dec
Soja,GO,Uruana,01-Oct,31-Dec
Soja,GO,Urutaí,21-Sep,31-Dec
Soja,GO,Valparaíso de Goiás,01-Oct,31-Dec
Soja,GO,Varjão,21-Sep,31-Dec
Soja,GO,Vianópolis,21-Sep,31-Dec
Soja,GO,Vicentinópolis,21-Sep,31-Dec
Soja,GO,Vila Boa,11-Oct,31-Dec
Soja,GO,Vila Propício,01-Oct,31-Dec
Soja,MA,Açailândia,01-Dec,20-Mar
Soja,MA,Afonso Cunha,11-Dec,20-Mar
Soja,MA,Água Doce do Maranhão,01-Jan,20-Mar
Soja,MA,Alcântara,21-Dec,20-Mar
Soja,MA,Aldeias Altas,01-Dec,20-Mar
Soja,MA,Altamira do Maranhão,01-Dec,20-Mar
Soja,MA,Alto Alegre do Maranhão,01-Dec,20-Mar
Soja,MA,Alto Alegre do Pindaré,01-Dec,20-Mar
Soja,MA,Alto Parnaíba,11-Oct,20-Jan
Soja,MA,Amapá do Maranhão,21-Dec,20-Mar
Soja,MA,Amarante do Maranhão,01-Dec,20-Mar
Soja,MA,Anajatuba,11-Dec,20-Mar
Soja,MA,Anapurus,21-Dec,20-Mar
Soja,MA,Apicum-Açu,01-Jan,20-Mar
Soja,MA,Araguanã,11-Dec,20-Mar
Soja,MA,Araioses,01-Jan,20-Mar
Soja,MA,Arame,01-Dec,20-Mar
Soja,MA,Arari,11-Dec,20-Mar
Soja,MA,Axixá,21-Dec,20-Mar
Soja,MA,Bacabal,01-Dec,20-Mar
Soja,MA,Bacabeira,21-Dec,20-Mar
Soja,MA,Bacuri,01-Jan,20-Mar
Soja,MA,Bacurituba,21-Dec,20-Mar
Soja,MA,Balsas,11-Oct,20-Jan
Soja,MA,Barão de Grajaú,11-Nov,20-Jan
Soja,MA,Barra do Corda,01-Dec,20-Mar
Soja,MA,Barreirinhas,21-Dec,20-Mar
Soja,MA,Bela Vista do Maranhão,01-Dec,20-Mar
Soja,MA,Belágua,21-Dec,20-Mar
Soja,MA,Benedito Leite,01-Nov,20-Jan
Soja,MA,Bequimão,21-Dec,20-Mar
Soja,MA,Bernardo do Mearim,01-Dec,20-Mar
Soja,MA,Boa Vista do Gurupi,21-Dec,20-Mar
Soja,MA,Bom Jardim,01-Dec,20-Mar
Soja,MA,Bom Jesus das Selvas,01-Dec,20-Mar
Soja,MA,Bom Lugar,01-Dec,20-Mar
Soja,MA,Brejo,21-Dec,20-Mar
Soja,MA,Brejo de Areia,01-Dec,20-Mar
Soja,MA,Buriti,21-Dec,20-Mar
Soja,MA,Buriti Bravo,11-Nov,20-Jan
Soja,MA,Buriticupu,01-Dec,20-Mar
Soja,MA,Buritirana,21-Nov,10-Mar
Soja,MA,Cachoeira Grande,21-Dec,20-Mar
Soja,MA,Cajapió,21-Dec,20-Mar
Soja,MA,Cajari,11-Dec,20-Mar
Soja,MA,Campestre do Maranhão,21-Nov,10-Mar
Soja,MA,Cândido Mendes,21-Dec,20-Mar
Soja,MA,Cantanhede,11-Dec,20-Mar
Soja,MA,Capinzal do Norte,01-Dec,20-Mar
Soja,MA,Carolina,11-Oct,20-Jan
Soja,MA,Carutapera,21-Dec,20-Mar
Soja,MA,Caxias,01-Dec,20-Mar
Soja,MA,Cedral,01-Jan,20-Mar
Soja,MA,Central do Maranhão,21-Dec,20-Mar
Soja,MA,Centro do Guilherme,11-Dec,20-Mar
Soja,MA,Centro Novo do Maranhão,01-Dec,20-Mar
Soja,MA,Chapadinha,11-Dec,20-Mar
Soja,MA,Cidelândia,21-Nov,10-Mar
Soja,MA,Codó,01-Dec,20-Mar
Soja,MA,Coelho Neto,11-Dec,20-Mar
Soja,MA,Colinas,11-Nov,20-Jan
Soja,MA,Conceição do Lago-Açu,01-Dec,20-Mar
Soja,MA,Coroatá,01-Dec,20-Mar
Soja,MA,Cururupu,01-Jan,20-Mar
Soja,MA,Davinópolis,21-Nov,10-Mar
Soja,MA,Dom Pedro,01-Dec,20-Mar
Soja,MA,Duque Bacelar,21-Dec,20-Mar
Soja,MA,Esperantinópolis,01-Dec,20-Mar
Soja,MA,Estreito,21-Nov,10-Mar
Soja,MA,Feira Nova do Maranhão,11-Oct,20-Jan
Soja,MA,Fernando Falcão,01-Nov,20-Jan
Soja,MA,Formosa da Serra Negra,21-Nov,10-Mar
Soja,MA,Fortaleza dos Nogueiras,21-Oct,20-Jan
Soja,MA,Fortuna,11-Nov,20-Jan
Soja,MA,Godofredo Viana,01-Jan,20-Mar
Soja,MA,Gonçalves Dias,01-Dec,20-Mar
Soja,MA,Governador Archer,01-Dec,20-Mar
Soja,MA,Governador Edison Lobão,21-Nov,10-Mar
Soja,MA,Governador Eugênio Barros,21-Nov,20-Jan
Soja,MA,Governador Luiz Rocha,21-Nov,20-Jan
Soja,MA,Governador Newton Bello,01-Dec,20-Mar
Soja,MA,Governador Nunes Freire,21-Dec,20-Mar
Soja,MA,Graça Aranha,21-Nov,20-Jan
Soja,MA,Grajaú,21-Nov,10-Mar
Soja,MA,Guimarães,01-Jan,20-Mar
Soja,MA,Humberto de Campos,01-Jan,20-Mar
Soja,MA,Icatu,01-Jan,20-Mar
Soja,MA,Igarapé do Meio,11-Dec,20-Mar
Soja,MA,Igarapé Grande,01-Dec,20-Mar
Soja,MA,Imperatriz,21-Nov,10-Mar
Soja,MA,Itaipava do Grajaú,01-Dec,20-Mar
Soja,MA,Itapecuru Mirim,11-Dec,20-Mar
Soja,MA,Itinga do Maranhão,01-Dec,20-Mar
Soja,MA,Jatobá,11-Nov,20-Jan
Soja,MA,Jenipapo dos Vieiras,01-Dec,20-Mar
Soja,MA,João Lisboa,21-Nov,10-Mar
Soja,MA,Joselândia,01-Dec,20-Mar
