Safra,Cultura,UF,Município,Grupo,Solo,Outros manejos,Clima,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2023\2024,Arroz Sequeiro,AC,Capixaba,Grupo II,Arenoso,-,-,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,30,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Capixaba,Grupo II,Argiloso,-,-,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Capixaba,Grupo II,Textura Média,-,-,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Capixaba,Grupo III,Arenoso,-,-,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Capixaba,Grupo III,Argiloso,-,-,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Capixaba,Grupo III,Textura Média,-,-,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo I,Arenoso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo I,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo II,Arenoso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo II,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo II,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo III,Arenoso,-,-,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo III,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Cruzeiro do Sul,Grupo III,Textura Média,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo I,Arenoso,-,-,30,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo I,Argiloso,-,-,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo I,Textura Média,-,-,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,30,30,30,30,30,30,20,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo II,Arenoso,-,-,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,30,30
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo II,Argiloso,-,-,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo II,Textura Média,-,-,20,30,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,30,30,30,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo III,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,30,40,0
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo III,Argiloso,-,-,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Epitaciolândia,Grupo III,Textura Média,-,-,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,30
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo I,Arenoso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo I,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo II,Arenoso,-,-,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo II,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo II,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo III,Arenoso,-,-,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo III,Argiloso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Feijó,Grupo III,Textura Média,-,-,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo I,Arenoso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo I,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo II,Arenoso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo II,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo II,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo III,Arenoso,-,-,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo III,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Mâncio Lima,Grupo III,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo I,Arenoso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo I,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo II,Arenoso,-,-,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo II,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo II,Textura Média,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo III,Arenoso,-,-,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo III,Argiloso,-,-,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Manoel Urbano,Grupo III,Textura Média,-,-,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo I,Arenoso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,20,30,30,30,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo I,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo II,Arenoso,-,-,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,30,30,30,30,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo II,Argiloso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo II,Textura Média,-,-,20,20,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo III,Arenoso,-,-,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo III,Argiloso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Marechal Thaumaturgo,Grupo III,Textura Média,-,-,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo I,Arenoso,-,-,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo I,Textura Média,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo II,Arenoso,-,-,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo II,Argiloso,-,-,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo II,Textura Média,-,-,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo III,Arenoso,-,-,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo III,Argiloso,-,-,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Plácido de Castro,Grupo III,Textura Média,-,-,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo I,Arenoso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo I,Argiloso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo I,Textura Média,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo II,Arenoso,-,-,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo II,Argiloso,-,-,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo II,Textura Média,-,-,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo III,Arenoso,-,-,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo III,Argiloso,-,-,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Acre,Grupo III,Textura Média,-,-,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20
2023\2024,Arroz Sequeiro,AC,Porto Walter,Grupo I,Arenoso,-,-,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20
