Safra,Cultura,UF,Município,Grupo,Solo,Outros manejos,Clima,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
SEM SAFRA,Arroz Irrigado Tropical,AC,Epitaciolândia,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Epitaciolândia,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Epitaciolândia,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Feijó,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Feijó,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Feijó,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Jordão,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Jordão,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Jordão,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Mâncio Lima,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Mâncio Lima,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Mâncio Lima,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Manoel Urbano,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,20,20,20,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Manoel Urbano,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,20,20,20,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Manoel Urbano,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,20,20,20,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Marechal Thaumaturgo,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,30,20,20,20,30,30,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Marechal Thaumaturgo,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,30,20,20,20,30,30,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Marechal Thaumaturgo,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,40,40,40,30,30,20,20,20,30,30,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Plácido de Castro,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Plácido de Castro,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Plácido de Castro,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Porto Acre,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Porto Acre,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Porto Acre,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Porto Walter,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,30,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Porto Walter,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,30,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Porto Walter,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,30,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Rio Branco,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Rio Branco,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Rio Branco,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Rodrigues Alves,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Rodrigues Alves,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Rodrigues Alves,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Santa Rosa do Purus,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,20,20,20,20,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Santa Rosa do Purus,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,20,20,20,20,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Santa Rosa do Purus,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,20,20,20,20,20,20,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Sena Madureira,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Sena Madureira,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Sena Madureira,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Senador Guiomard,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Senador Guiomard,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Senador Guiomard,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,20,20,20,20,20,20,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Tarauacá,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,20,30,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Tarauacá,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,20,30,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Tarauacá,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,0,0,40,40,30,30,20,20,20,30,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Xapuri,Grupo I,Arenoso,-,-,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Xapuri,Grupo I,Argiloso,-,-,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AC,Xapuri,Grupo I,Textura Média,-,-,0,0,0,0,0,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,30,40,0,0,0,0,0,0,0,0,0,0
SEM SAFRA,Arroz Irrigado Tropical,AL,Água Branca,Grupo I,Arenoso,-,-,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Água Branca,Grupo I,Argiloso,-,-,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Água Branca,Grupo I,Textura Média,-,-,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Anadia,Grupo I,Arenoso,-,-,20,20,30,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Anadia,Grupo I,Argiloso,-,-,20,20,30,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Anadia,Grupo I,Textura Média,-,-,20,20,30,0,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Arapiraca,Grupo I,Arenoso,-,-,20,20,20,40,0,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Arapiraca,Grupo I,Argiloso,-,-,20,20,20,40,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Arapiraca,Grupo I,Textura Média,-,-,20,20,20,40,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Atalaia,Grupo I,Arenoso,-,-,20,20,20,40,0,0,0,0,0,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Atalaia,Grupo I,Argiloso,-,-,20,20,20,40,0,0,0,0,0,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Atalaia,Grupo I,Textura Média,-,-,20,20,20,40,0,0,0,0,0,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Barra de Santo Antônio,Grupo I,Arenoso,-,-,20,20,30,40,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Barra de Santo Antônio,Grupo I,Argiloso,-,-,20,20,30,40,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Barra de Santo Antônio,Grupo I,Textura Média,-,-,20,20,30,40,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Barra de São Miguel,Grupo I,Arenoso,-,-,20,20,40,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Barra de São Miguel,Grupo I,Argiloso,-,-,20,20,40,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Barra de São Miguel,Grupo I,Textura Média,-,-,20,20,40,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Batalha,Grupo I,Arenoso,-,-,20,20,20,30,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Batalha,Grupo I,Argiloso,-,-,20,20,20,30,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Batalha,Grupo I,Textura Média,-,-,20,20,20,30,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Belém,Grupo I,Arenoso,-,-,20,20,20,40,0,0,0,0,0,40,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Belém,Grupo I,Argiloso,-,-,20,20,20,40,0,0,0,0,0,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Belém,Grupo I,Textura Média,-,-,20,20,20,40,0,0,0,0,0,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Belo Monte,Grupo I,Arenoso,-,-,20,20,20,40,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Belo Monte,Grupo I,Argiloso,-,-,20,20,20,40,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Belo Monte,Grupo I,Textura Média,-,-,20,20,20,40,0,0,0,0,0,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Boca da Mata,Grupo I,Arenoso,-,-,20,20,30,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Boca da Mata,Grupo I,Argiloso,-,-,20,20,30,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Boca da Mata,Grupo I,Textura Média,-,-,20,20,30,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Branquinha,Grupo I,Arenoso,-,-,20,20,20,20,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Branquinha,Grupo I,Argiloso,-,-,20,20,20,20,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Branquinha,Grupo I,Textura Média,-,-,20,20,20,20,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Cacimbinhas,Grupo I,Arenoso,-,-,20,20,20,20,20,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Cacimbinhas,Grupo I,Argiloso,-,-,20,20,20,20,20,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Cacimbinhas,Grupo I,Textura Média,-,-,20,20,20,20,20,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Cajueiro,Grupo I,Arenoso,-,-,20,20,20,30,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Cajueiro,Grupo I,Argiloso,-,-,20,20,20,30,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Cajueiro,Grupo I,Textura Média,-,-,20,20,20,30,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campestre,Grupo I,Arenoso,-,-,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campestre,Grupo I,Argiloso,-,-,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campestre,Grupo I,Textura Média,-,-,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campo Alegre,Grupo I,Arenoso,-,-,20,20,30,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campo Alegre,Grupo I,Argiloso,-,-,20,20,30,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campo Alegre,Grupo I,Textura Média,-,-,20,20,30,0,0,0,0,0,0,0,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campo Grande,Grupo I,Arenoso,-,-,20,20,40,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
SEM SAFRA,Arroz Irrigado Tropical,AL,Campo Grande,Grupo I,Argiloso,-,-,20,20,40,0,0,0,0,0,0,0,0,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
